scenario_id,date,year,month,season,region,grade,dryer_access_profile,harvest_fresh_kg,moisture_pct_est,fresh_to_dried_conversion_ratio_est,current_fresh_price_lkr_per_kg,current_dried_price_lkr_per_kg,drying_cost_total_lkr,storage_weeks,storage_cost_total_lkr,quality_loss_pct_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,production_supply_index_est,global_export_demand_index_est
SCN-000126,1/15/2018,2018,1,main_harvest,Badulla,LLG2,low_cost_owned_dryer,187.8,65.9,4.12,292.1,2295.28,23037.63,5,7703.98,2.93377444,163.95,121.54,71.37,974.72,115,93.64
SCN-000127,1/15/2018,2018,1,main_harvest,Badulla,LB,low_cost_owned_dryer,564.4,65.6,3.93,293.82,1776.9,42596.74,4,27999.88,4.241226194,163.95,121.54,71.37,974.72,115,93.64
SCN-000128,1/15/2018,2018,1,main_harvest,Badulla,LB,high_cost_rented_dryer,170.2,65.2,3.91,252.01,1776.9,26143.4,6,6935.42,1.835098985,163.95,121.54,71.37,974.72,115,93.64
SCN-000129,1/15/2018,2018,1,main_harvest,Ratnapura,LG,average_shared_dryer,149.4,68.1,4.29,436.56,2902.03,19231.07,5,5213.59,3.305546877,163.95,121.54,71.37,974.72,115,93.64
SCN-000130,1/15/2018,2018,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,74.1,62.5,4.12,425.06,2902.03,11698.68,2,1792.62,2.582507936,163.95,121.54,71.37,974.72,115,93.64
SCN-000131,1/15/2018,2018,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,316.7,67.5,3.73,321.86,2412.11,45395.49,3,13673.63,2.092211624,163.95,121.54,71.37,974.72,115,93.64
SCN-000132,1/15/2018,2018,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,242.5,74.2,4.18,299.64,2412.11,35411.61,4,11962.36,3.031613867,163.95,121.54,71.37,974.72,115,93.64
SCN-000133,1/15/2018,2018,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,237.6,65.6,3.82,219.14,2026.1,33571.73,2,3963.23,2.818245511,163.95,121.54,71.37,974.72,115,93.64
SCN-000134,1/15/2018,2018,1,main_harvest,Ratnapura,LLG2,low_cost_owned_dryer,508.3,67.5,3.99,319.07,2026.1,38592.36,4,13244.59,2.667430181,163.95,121.54,71.37,974.72,115,93.64
SCN-000135,1/15/2018,2018,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,111.7,69.6,4.14,219.46,1797.79,20302.06,4,4436.46,2.85661339,163.95,121.54,71.37,974.72,115,93.64
SCN-000136,1/15/2018,2018,1,main_harvest,Ratnapura,LB,average_shared_dryer,278.6,74.3,4.23,176.67,1797.79,35441.17,3,8025.95,3.365834424,163.95,121.54,71.37,974.72,115,93.64
SCN-000137,1/15/2018,2018,1,main_harvest,Kegalle,LG,average_shared_dryer,103,75,4.18,654.98,2941.42,19098.58,4,3531.24,1.991528164,163.95,121.54,71.37,974.72,115,93.64
SCN-000138,1/15/2018,2018,1,main_harvest,Kegalle,LG,high_cost_rented_dryer,480.9,74.8,4.17,350.38,2941.42,81963.37,8,30823.18,3.770824755,163.95,121.54,71.37,974.72,115,93.64
SCN-000139,1/15/2018,2018,1,main_harvest,Kegalle,LLG1,average_shared_dryer,248.3,68.1,3.93,601.14,2702.99,28079.63,8,19409.61,2.742453826,163.95,121.54,71.37,974.72,115,93.64
SCN-000140,1/15/2018,2018,1,main_harvest,Kegalle,LLG1,high_cost_rented_dryer,47.5,75.8,4.39,624,2702.99,9226.34,8,3147.02,3.528585927,163.95,121.54,71.37,974.72,115,93.64
SCN-000141,1/15/2018,2018,1,main_harvest,Kegalle,LLG2,high_cost_rented_dryer,349.6,72.4,4.23,298.98,2098.92,68527.45,2,8205.93,3.040976929,163.95,121.54,71.37,974.72,115,93.64
SCN-000142,1/15/2018,2018,1,main_harvest,Kegalle,LLG2,low_cost_owned_dryer,77.3,69.1,4.01,352.05,2098.92,6930.41,2,898.59,2.499761516,163.95,121.54,71.37,974.72,115,93.64
SCN-000143,1/15/2018,2018,1,main_harvest,Kegalle,LB,low_cost_owned_dryer,89.9,66.5,4.1,236.81,1841.87,9248.44,6,7115.2,4.133088249,163.95,121.54,71.37,974.72,115,93.64
SCN-000144,1/15/2018,2018,1,main_harvest,Kegalle,LB,high_cost_rented_dryer,218.1,72.3,4.3,210.76,1841.87,45781.14,5,12541.13,4.865941769,163.95,121.54,71.37,974.72,115,93.64
SCN-000145,1/22/2018,2018,1,main_harvest,Kandy,LG,high_cost_rented_dryer,197.2,71.9,4.26,540.28,3247.2,41410.49,2,4168.26,4.059941515,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000146,1/22/2018,2018,1,main_harvest,Kandy,LG,low_cost_owned_dryer,366.6,71.7,4.19,443.83,3247.2,31143.45,4,7518.96,2.921327321,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000147,1/22/2018,2018,1,main_harvest,Kandy,LLG1,average_shared_dryer,804.2,74.7,4.43,351.29,2828.57,98265.59,4,28842.55,1.911560214,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000148,1/22/2018,2018,1,main_harvest,Kandy,LLG1,low_cost_owned_dryer,249.4,64.3,3.87,445.1,2828.57,37341.12,6,10062.02,3.185123523,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000149,1/22/2018,2018,1,main_harvest,Kandy,LLG2,high_cost_rented_dryer,398.5,66.5,4.19,350.64,2400.11,77690.92,4,17884.39,3.196357022,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000150,1/22/2018,2018,1,main_harvest,Kandy,LLG2,high_cost_rented_dryer,31.2,73.5,4.41,283.19,2400.11,8559.27,6,2331.44,3.482157672,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000151,1/22/2018,2018,1,main_harvest,Kandy,LB,high_cost_rented_dryer,293,69.3,4.51,273.2,1973.32,57740.47,5,17679.34,3.729508798,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000152,1/22/2018,2018,1,main_harvest,Kandy,LB,average_shared_dryer,188.2,70.2,4.57,369.88,1973.32,22104.26,2,1687.61,2.678645692,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000153,1/22/2018,2018,1,main_harvest,Matale,LG,low_cost_owned_dryer,118.7,70.8,4.69,471.83,3164.42,16512.11,4,4606.87,2.078886159,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000154,1/22/2018,2018,1,main_harvest,Matale,LG,average_shared_dryer,203.3,71.8,4.57,412.48,3164.42,27069.33,6,11489.95,2.662002589,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000155,1/22/2018,2018,1,main_harvest,Matale,LLG1,low_cost_owned_dryer,142.2,67.2,4.08,330.37,2825.34,18726.34,6,11108.99,1.623953305,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000156,1/22/2018,2018,1,main_harvest,Matale,LLG1,average_shared_dryer,64.7,68,4.09,511.73,2825.34,8701.8,4,2631.07,0.2,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000157,1/22/2018,2018,1,main_harvest,Matale,LLG2,average_shared_dryer,454.8,73.9,4.44,394.23,2424,38309.95,4,19017.56,5.664441585,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000158,1/22/2018,2018,1,main_harvest,Matale,LLG2,average_shared_dryer,72.1,67.9,4.18,304.25,2424,10019.93,2,861.23,2.287699159,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000159,1/22/2018,2018,1,main_harvest,Matale,LB,average_shared_dryer,719.7,62.1,3.94,409.02,2070.23,85532.67,2,14617.82,2.611976607,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000160,1/22/2018,2018,1,main_harvest,Matale,LB,low_cost_owned_dryer,650.6,73.6,4.47,224.26,2070.23,39238.21,6,30541.55,3.725635035,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000161,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LG,low_cost_owned_dryer,259.1,59.3,3.7,613.89,3186.3,31182.41,6,19902.9,1.468893267,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000162,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LG,high_cost_rented_dryer,1426.7,74.2,4.25,580.03,3186.3,211661.67,8,130820.06,1.790226176,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000163,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,153.9,65.4,3.86,573.64,3034.72,23694.32,4,4713.61,3.44879576,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000164,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LLG1,average_shared_dryer,593.6,64.3,3.78,477.42,3034.72,66199.81,8,62323.97,1.915273305,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000165,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LLG2,average_shared_dryer,249.4,62.8,3.9,285.35,2581.58,33307.59,5,8472.68,0.2,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000166,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LLG2,low_cost_owned_dryer,330,74.1,4.22,429.68,2581.58,32874.21,4,16503.64,0.2,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000167,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,76.7,64.2,4.24,323.63,1967.52,9963.97,5,4058.23,1.92958616,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000168,1/22/2018,2018,1,main_harvest,Nuwara Eliya,LB,low_cost_owned_dryer,299.5,61.1,3.99,263.29,1967.52,27384.88,6,14218.91,1.783560151,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000169,1/22/2018,2018,1,main_harvest,Badulla,LG,low_cost_owned_dryer,845.7,74,4.61,469.17,2932.49,68336.81,8,37639.74,1.779897243,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000170,1/22/2018,2018,1,main_harvest,Badulla,LG,low_cost_owned_dryer,103.5,70.5,4.76,408.95,2932.49,12430.42,8,7628.81,1.391897591,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000171,1/22/2018,2018,1,main_harvest,Badulla,LLG1,average_shared_dryer,708.8,67.1,4.19,366.32,2487.87,98245.31,4,26833.09,1.674969459,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000172,1/22/2018,2018,1,main_harvest,Badulla,LLG1,low_cost_owned_dryer,107.5,61.9,3.94,264.79,2487.87,14208.63,6,6239.47,4.166551034,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000173,1/22/2018,2018,1,main_harvest,Badulla,LLG2,average_shared_dryer,293.8,65.1,4.05,425.9,2312.1,35564.36,4,9764.62,2.368232713,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000174,1/22/2018,2018,1,main_harvest,Badulla,LLG2,average_shared_dryer,66.7,70.7,4.22,418.93,2312.1,10703.19,4,3338.08,2.518004935,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000175,1/22/2018,2018,1,main_harvest,Badulla,LB,average_shared_dryer,194.7,74.1,4.34,226.01,1827.69,28813.62,2,2154.76,2.416590703,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000176,1/22/2018,2018,1,main_harvest,Badulla,LB,average_shared_dryer,218.9,73,4.49,227.42,1827.69,33694.44,4,4145.79,1.177359475,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000177,1/22/2018,2018,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,308.2,77.9,4.55,260.68,2687.42,54097.78,5,6806.21,2.29051864,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000178,1/22/2018,2018,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,72,62.3,3.7,380.51,2687.42,13471.55,4,2030.61,4.972352425,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000179,1/22/2018,2018,1,main_harvest,Ratnapura,LLG1,high_cost_rented_dryer,72.5,62.4,3.7,218.27,2508.6,11765.77,4,4067.45,4.261030194,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000180,1/22/2018,2018,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,517.6,80,4.46,407.29,2508.6,53459.81,8,46442.57,2.328270753,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000181,1/22/2018,2018,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,344.6,63.2,3.7,501.28,2293.63,37797.07,8,22751.09,1.007689446,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000182,1/22/2018,2018,1,main_harvest,Ratnapura,LLG2,low_cost_owned_dryer,208.6,67,3.75,340.67,2293.63,23358.56,5,6346.43,1.991797081,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000183,1/22/2018,2018,1,main_harvest,Ratnapura,LB,average_shared_dryer,89.4,65.4,4.22,275.56,1730.78,16475.92,3,2728.42,3.272319872,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000184,1/22/2018,2018,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,849.7,67,4.34,361.49,1730.78,89162.28,8,73428.34,3.281788265,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000185,1/22/2018,2018,1,main_harvest,Kegalle,LG,low_cost_owned_dryer,45.2,76.5,4.91,344.52,2932.77,6741.08,3,1215.97,1.87967972,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000186,1/22/2018,2018,1,main_harvest,Kegalle,LG,low_cost_owned_dryer,105.3,65.7,4.22,345.43,2932.77,15634.91,8,10538.05,2.288363334,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000187,1/22/2018,2018,1,main_harvest,Kegalle,LLG1,high_cost_rented_dryer,183.9,63.9,3.97,313.75,2339.51,32964.39,4,8638.59,2.938738951,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000188,1/22/2018,2018,1,main_harvest,Kegalle,LLG1,average_shared_dryer,257.8,68.3,4.32,481.62,2339.51,37377.27,4,5314.59,3.204735743,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000189,1/22/2018,2018,1,main_harvest,Kegalle,LLG2,average_shared_dryer,157.6,67.1,4.25,206.13,2194.84,27384.36,4,4686.81,1.650952951,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000190,1/22/2018,2018,1,main_harvest,Kegalle,LLG2,average_shared_dryer,123.5,67.4,3.9,354.06,2194.84,24989.11,6,10096.31,4.718705284,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000191,1/22/2018,2018,1,main_harvest,Kegalle,LB,low_cost_owned_dryer,336.1,62.5,3.83,250.8,1821.6,37116.72,8,14490.68,2.683979954,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000192,1/22/2018,2018,1,main_harvest,Kegalle,LB,high_cost_rented_dryer,180.1,73.3,4.27,248.11,1821.6,34472.5,4,8016.25,2.529379491,162.05,121.74,71.75,998.97,121.28,87.28
SCN-000193,1/29/2018,2018,1,main_harvest,Kandy,LG,high_cost_rented_dryer,418.1,65.9,4.01,496.03,3199.47,51268.15,4,17743.42,1.981789956,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000194,1/29/2018,2018,1,main_harvest,Kandy,LG,low_cost_owned_dryer,493.8,58.8,3.7,533.12,3199.47,46949.07,5,24724.46,0.547655124,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000195,1/29/2018,2018,1,main_harvest,Kandy,LLG1,average_shared_dryer,1265.3,68.4,4,273.94,2750.9,129553.09,3,35163.19,1.330398809,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000196,1/29/2018,2018,1,main_harvest,Kandy,LLG1,average_shared_dryer,132.3,70.1,4.06,417.79,2750.9,21881.61,2,1510.61,1.165748125,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000197,1/29/2018,2018,1,main_harvest,Kandy,LLG2,high_cost_rented_dryer,209.7,70.3,4.18,350.41,2509.89,45627.84,4,9282.21,4.366907154,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000198,1/29/2018,2018,1,main_harvest,Kandy,LLG2,high_cost_rented_dryer,3000,66,3.98,293,2509.89,532323.32,6,195819.65,0.580367036,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000199,1/29/2018,2018,1,main_harvest,Kandy,LB,average_shared_dryer,124.2,70.1,4.22,229.73,1922.68,20160.08,5,2958.65,0.2,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000200,1/29/2018,2018,1,main_harvest,Kandy,LB,high_cost_rented_dryer,180.1,68.6,4.09,289.42,1922.68,37548.64,5,9826.52,1.896167185,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000201,1/29/2018,2018,1,main_harvest,Matale,LG,low_cost_owned_dryer,200.1,64.4,3.78,379.3,3162.87,25500.14,2,5138.6,1.877783209,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000202,1/29/2018,2018,1,main_harvest,Matale,LG,average_shared_dryer,174.2,62.6,3.92,516.26,3162.87,25661.42,4,8735,5.169083394,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000203,1/29/2018,2018,1,main_harvest,Matale,LLG1,low_cost_owned_dryer,803,61.4,3.8,381.13,2758.84,71820.82,2,17501.3,3.204517013,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000204,1/29/2018,2018,1,main_harvest,Matale,LLG1,high_cost_rented_dryer,127.2,73.6,4.4,360.7,2758.84,23685.49,2,2409.69,2.909823314,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000205,1/29/2018,2018,1,main_harvest,Matale,LLG2,low_cost_owned_dryer,363.1,67.1,4.22,470.88,2269.68,36226.07,2,8622.58,4.128138126,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000206,1/29/2018,2018,1,main_harvest,Matale,LLG2,high_cost_rented_dryer,174.1,69.7,4.22,320.29,2269.68,35386.16,8,7242.76,5.459490425,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000207,1/29/2018,2018,1,main_harvest,Matale,LB,average_shared_dryer,456.1,67.5,4.07,189.19,1945.71,60283.34,4,14881.65,1.200325417,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000208,1/29/2018,2018,1,main_harvest,Matale,LB,average_shared_dryer,271.9,68.4,4.05,303.49,1945.71,42012.71,4,6223.68,2.91052367,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000209,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LG,low_cost_owned_dryer,268.4,67.8,4.06,538.81,3415.44,29521.51,3,4576.08,3.552183488,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000210,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LG,low_cost_owned_dryer,561.3,61.9,3.88,409.27,3415.44,45790.38,8,26937.76,2.624077997,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000211,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LLG1,high_cost_rented_dryer,1441.5,70.5,4.07,463.1,2934.06,197569.91,3,55024.61,2.262710584,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000212,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LLG1,average_shared_dryer,132.7,71.8,4.08,447.15,2934.06,18558.69,2,1362.38,1.118660727,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000213,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LLG2,average_shared_dryer,560.8,71.6,3.92,397.9,2440.92,63854.01,4,16438.86,3.748637511,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000214,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LLG2,high_cost_rented_dryer,476.9,68.2,3.92,356.11,2440.92,100441.6,5,13682.6,4.087503941,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000215,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,264.2,72.1,4.32,208.5,2008.26,35272.28,3,9233.74,1.06543246,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000216,1/29/2018,2018,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,163.1,68,4,257.7,2008.26,23009.85,5,6751.35,3.039032037,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000217,1/29/2018,2018,1,main_harvest,Badulla,LG,average_shared_dryer,67.6,62.6,3.97,477.35,2995.4,10890.93,6,2866.76,2.917388449,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000218,1/29/2018,2018,1,main_harvest,Badulla,LG,high_cost_rented_dryer,363.8,69.2,4.39,402.18,2995.4,78026.55,5,16605.3,0.2,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000219,1/29/2018,2018,1,main_harvest,Badulla,LLG1,high_cost_rented_dryer,127.9,69.3,4.05,537.02,2653.25,26183.51,3,3141.91,2.78631059,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000220,1/29/2018,2018,1,main_harvest,Badulla,LLG1,high_cost_rented_dryer,69.4,62.7,3.76,433.06,2653.25,13401.19,6,4242.48,4.65609811,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000221,1/29/2018,2018,1,main_harvest,Badulla,LLG2,average_shared_dryer,210.1,63.8,3.74,334.37,2247.44,26661.13,4,8179.07,0.241182953,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000222,1/29/2018,2018,1,main_harvest,Badulla,LLG2,high_cost_rented_dryer,202.9,67,4,387.72,2247.44,43158.19,5,8212.14,1.330169831,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000223,1/29/2018,2018,1,main_harvest,Badulla,LB,low_cost_owned_dryer,311.5,69,4.55,256.31,1768.2,32558.7,6,20100.95,0.509302349,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000224,1/29/2018,2018,1,main_harvest,Badulla,LB,high_cost_rented_dryer,272.9,69.8,4.68,207.86,1768.2,58767.67,2,4965.7,3.511734569,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000225,1/29/2018,2018,1,main_harvest,Ratnapura,LG,average_shared_dryer,406.7,64.2,4.13,442.62,2691.52,49769.94,3,6396.38,2.925513237,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000226,1/29/2018,2018,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,193.3,64.1,4.27,543.31,2691.52,35495.28,6,8821.78,1.537401918,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000227,1/29/2018,2018,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,1120.3,58.8,3.7,401.75,2552.11,110757.14,4,45834.9,3.82738169,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000228,1/29/2018,2018,1,main_harvest,Ratnapura,LLG1,high_cost_rented_dryer,286.3,70.4,4.02,305.06,2552.11,52032.34,4,13738.55,0.233269225,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000229,1/29/2018,2018,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,459.3,59.4,3.8,366.07,2232.58,61071.38,4,20988.81,2.166226577,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000230,1/29/2018,2018,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,1026.4,70.4,4.17,295.25,2232.58,102436.66,2,13318.37,2.190913943,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000231,1/29/2018,2018,1,main_harvest,Ratnapura,LB,average_shared_dryer,346.9,65.3,4.31,200.46,1711.35,36852.4,5,10048.43,1.287022182,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000232,1/29/2018,2018,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,138.5,68.4,4.41,224.68,1711.35,16043.85,3,4004.17,3.097329412,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000233,1/29/2018,2018,1,main_harvest,Kegalle,LG,average_shared_dryer,220.5,72.9,4.5,492.17,2964.87,31844.62,5,12495.48,3.143216579,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000234,1/29/2018,2018,1,main_harvest,Kegalle,LG,average_shared_dryer,853.9,66,4.19,444.97,2964.87,113964.7,2,8412.09,2.550470294,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000235,1/29/2018,2018,1,main_harvest,Kegalle,LLG1,average_shared_dryer,274.3,70.4,3.99,403.42,2599.11,32970.57,2,4510.9,2.931653411,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000236,1/29/2018,2018,1,main_harvest,Kegalle,LLG1,average_shared_dryer,145.7,67.1,3.82,514,2599.11,21079.2,6,7969.89,1.685446073,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000237,1/29/2018,2018,1,main_harvest,Kegalle,LLG2,average_shared_dryer,252.1,61.1,3.9,435.21,2233.95,36085.48,8,24920.59,0.816508226,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000238,1/29/2018,2018,1,main_harvest,Kegalle,LLG2,high_cost_rented_dryer,104.7,71.2,4.29,363.52,2233.95,26133.33,2,2374.02,3.795776067,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000239,1/29/2018,2018,1,main_harvest,Kegalle,LB,high_cost_rented_dryer,289.1,73.5,4.69,263.87,1710.4,48411.15,4,12813.97,1.276192339,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000240,1/29/2018,2018,1,main_harvest,Kegalle,LB,low_cost_owned_dryer,71.8,75.1,4.78,237.22,1710.4,7904.02,5,2040.73,1.556975378,161.11,128.63,73.86,970.72,113.64,89.58
SCN-000241,2/5/2018,2018,2,post_harvest,Kandy,LG,high_cost_rented_dryer,72,66.4,4.57,519.07,3229.16,12732.83,5,4180.23,4.581822971,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000242,2/5/2018,2018,2,post_harvest,Kandy,LG,low_cost_owned_dryer,228.2,67.8,4.59,404.22,3229.16,17978.36,5,10463.69,3.702599192,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000243,2/5/2018,2018,2,post_harvest,Kandy,LLG1,high_cost_rented_dryer,181,61.1,3.7,522.75,2973.86,36931.33,4,4901.52,1.625099311,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000244,2/5/2018,2018,2,post_harvest,Kandy,LLG1,average_shared_dryer,370.9,67.3,4,478.18,2973.86,46222.05,2,7147.59,2.333396311,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000245,2/5/2018,2018,2,post_harvest,Kandy,LLG2,average_shared_dryer,290.3,65.1,3.91,292.49,2598.58,45300.44,6,16923.04,1.894124221,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000246,2/5/2018,2018,2,post_harvest,Kandy,LLG2,average_shared_dryer,257.2,77.2,4.37,310.44,2598.58,31674.47,4,7250.76,3.081255839,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000247,2/5/2018,2018,2,post_harvest,Kandy,LB,low_cost_owned_dryer,58.3,67,4.56,216.74,2021.88,7278.09,3,893.81,1.443743868,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000248,2/5/2018,2018,2,post_harvest,Kandy,LB,average_shared_dryer,159.3,69.5,4.51,350.44,2021.88,21582.43,4,4047.97,0.718195466,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000249,2/5/2018,2018,2,post_harvest,Matale,LG,low_cost_owned_dryer,288.1,64,3.98,507.7,3289.51,29709.16,4,10536.57,1.599633744,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000250,2/5/2018,2018,2,post_harvest,Matale,LG,low_cost_owned_dryer,205.1,71.5,4.44,426.08,3289.51,25782.25,6,13561.46,1.948260826,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000251,2/5/2018,2018,2,post_harvest,Matale,LLG1,low_cost_owned_dryer,161.6,67,4.09,339.94,2761.17,17888.91,5,5075.83,2.945924958,163.55,121.46,71.59,942.38,100.72,87.3
SCN-000252,2/5/2018,2018,2,post_harvest,Matale,LLG1,high_cost_rented_dryer,120,70.7,4.22,472.85,2761.17,27205.99,6,7080.89,2.137882696,163.55,121.46,71.59,942.38,100.72,87.3
