date,year,month,week_of_year,quarter,season,region,production_zone,altitude_m,grade,grade_description,dried_price_lkr_per_kg,fresh_price_lkr_per_kg_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,electricity_price_lkr_kwh_est,rainfall_mm_est,temperature_c_est,humidity_pct_est,production_supply_index_est,global_export_demand_index_est,fuel_drying_cost_lkr_per_dried_kg_est,labour_drying_cost_lkr_per_dried_kg_est,electricity_drying_cost_lkr_per_dried_kg_est,barn_rental_lkr_per_dried_kg_est,packaging_transport_lkr_per_dried_kg_est,total_drying_cost_lkr_per_dried_kg_est,fresh_to_dried_conversion_ratio_est,data_source_class
1/22/2018,2018,1,4,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2339.51,340.84,162.05,121.74,71.75,998.97,18.03,210.5,22.3,74.7,121.28,87.28,83.61,51.69,51.47,100.03,65.84,352.64,4.24,source_calibrated_synthetic
1/22/2018,2018,1,4,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2194.84,273.93,162.05,121.74,71.75,998.97,18.03,210.5,22.3,74.7,121.28,87.28,98.47,50.72,62.82,63.82,123.96,399.79,4.1,source_calibrated_synthetic
1/22/2018,2018,1,4,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1821.6,288.05,162.05,121.74,71.75,998.97,18.03,210.5,22.3,74.7,121.28,87.28,104.53,45.93,34.71,78.42,86.69,350.28,4.03,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3199.47,459.79,161.11,128.63,73.86,970.72,17.25,157.4,22.2,72.3,113.64,89.58,78.19,51.06,27.06,72.49,107.79,336.59,4,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,2750.9,390.91,161.11,128.63,73.86,970.72,17.25,157.4,22.2,72.3,113.64,89.58,79.33,57.87,28.9,71.77,88.73,326.6,4.02,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2509.89,338.4,161.11,128.63,73.86,970.72,17.25,157.4,22.2,72.3,113.64,89.58,71.95,62.75,35.45,94.65,113.08,377.88,4.06,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,1922.68,280.91,161.11,128.63,73.86,970.72,17.25,157.4,22.2,72.3,113.64,89.58,85.27,53.5,40.17,78.18,95.94,353.06,4.11,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3162.87,481.92,161.11,128.63,73.86,970.72,17.25,123.9,22,75.3,113.64,89.58,75.52,58.24,55.07,91.81,80.01,360.65,4.17,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2758.84,411.69,161.11,128.63,73.86,970.72,17.25,123.9,22,75.3,113.64,89.58,81.6,62.6,42.34,67.93,121.07,375.54,4.2,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2269.68,343.34,161.11,128.63,73.86,970.72,17.25,123.9,22,75.3,113.64,89.58,103.65,50.08,29.78,106.63,71.71,361.85,4.25,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,1945.71,267.94,161.11,128.63,73.86,970.72,17.25,123.9,22,75.3,113.64,89.58,113.29,53.38,37.28,101.96,137.47,443.38,4.16,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3415.44,512.95,161.11,128.63,73.86,970.72,17.25,123.4,20,76.2,113.64,89.58,65.23,47.47,41.99,112.6,101.49,368.78,4.14,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,2934.06,472.92,161.11,128.63,73.86,970.72,17.25,123.4,20,76.2,113.64,89.58,77.04,58.1,47.03,117.19,100.97,400.33,3.85,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2440.92,401.86,161.11,128.63,73.86,970.72,17.25,123.4,20,76.2,113.64,89.58,80.83,55.3,58.61,90.25,104.68,389.67,3.85,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2008.26,290.63,161.11,128.63,73.86,970.72,17.25,123.4,20,76.2,113.64,89.58,121.46,53.33,26.43,61.77,120.36,383.35,4.11,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,2995.4,431.91,161.11,128.63,73.86,970.72,17.25,141.7,23.2,64.5,113.64,89.58,114.64,57.76,44.72,83.78,140.57,441.47,4.35,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2653.25,417.31,161.11,128.63,73.86,970.72,17.25,141.7,23.2,64.5,113.64,89.58,88.88,56.74,38.56,81.25,81.74,347.17,3.98,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2247.44,344.75,161.11,128.63,73.86,970.72,17.25,141.7,23.2,64.5,113.64,89.58,59.46,45.98,30.47,79.5,87.08,302.49,3.96,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1768.2,231.12,161.11,128.63,73.86,970.72,17.25,141.7,23.2,64.5,113.64,89.58,141.21,49.54,53.18,111.83,131.93,487.69,4.53,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2691.52,383.85,161.11,128.63,73.86,970.72,17.25,161.9,22.4,71.6,113.64,89.58,73.56,60.38,41.95,54.06,81.49,311.44,4.29,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2552.11,402.37,161.11,128.63,73.86,970.72,17.25,161.9,22.4,71.6,113.64,89.58,84.78,48.83,52.21,54.36,74.12,314.3,3.85,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,2232.58,304,161.11,128.63,73.86,970.72,17.25,161.9,22.4,71.6,113.64,89.58,78.59,59.85,43.74,81.12,96.63,359.93,4.11,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1711.35,234.01,161.11,128.63,73.86,970.72,17.25,161.9,22.4,71.6,113.64,89.58,51.31,46.19,36.11,92.67,124.89,351.17,4.42,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,2964.87,407.72,161.11,128.63,73.86,970.72,17.25,188.1,23.7,73.6,113.64,89.58,68.85,62.91,50.65,66.72,140.89,390.02,4.2,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2599.11,444.41,161.11,128.63,73.86,970.72,17.25,188.1,23.7,73.6,113.64,89.58,80.77,44.31,30.44,96.06,125.04,376.62,3.85,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2233.95,325.61,161.11,128.63,73.86,970.72,17.25,188.1,23.7,73.6,113.64,89.58,98.09,67.51,55.72,107.47,112.57,441.36,4.26,source_calibrated_synthetic
1/29/2018,2018,1,5,1,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1710.4,247.49,161.11,128.63,73.86,970.72,17.25,188.1,23.7,73.6,113.64,89.58,118.5,61.5,55.42,90.22,81.37,407.01,4.35,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3229.16,431.65,163.55,121.46,71.59,942.38,16.31,90.7,21.3,67.8,100.72,87.3,93.35,59.76,26.63,91.96,95.75,367.45,4.54,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,2973.86,419.79,163.55,121.46,71.59,942.38,16.31,90.7,21.3,67.8,100.72,87.3,67.09,61.11,44.24,87.05,125.59,385.08,4.03,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2598.58,316.63,163.55,121.46,71.59,942.38,16.31,90.7,21.3,67.8,100.72,87.3,83.08,50.65,43.68,78.03,96.35,351.79,3.95,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kandy,Central highland,900,LB,Lower/brown grade,2021.88,261.01,163.55,121.46,71.59,942.38,16.31,90.7,21.3,67.8,100.72,87.3,77.23,60.28,35.71,99.25,71.4,343.87,4.49,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3289.51,475.2,163.55,121.46,71.59,942.38,16.31,105.5,22.9,70.6,100.72,87.3,93.68,67.06,36.73,100.95,130.79,429.21,4.17,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2761.17,398.5,163.55,121.46,71.59,942.38,16.31,105.5,22.9,70.6,100.72,87.3,103.54,62.67,32.27,97.35,126.06,421.89,4.13,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2394.52,320.26,163.55,121.46,71.59,942.38,16.31,105.5,22.9,70.6,100.72,87.3,73.36,49.35,40.91,83.01,65.81,312.44,3.99,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Matale,Central highland,650,LB,Lower/brown grade,1977.99,274.05,163.55,121.46,71.59,942.38,16.31,105.5,22.9,70.6,100.72,87.3,83.28,54.68,37.41,58.54,129.21,363.12,3.97,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3381.1,488.76,163.55,121.46,71.59,942.38,16.31,129.1,19.1,71,100.72,87.3,75.83,65.6,51.89,55.36,67.41,316.09,4.05,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,3059.9,458.32,163.55,121.46,71.59,942.38,16.31,129.1,19.1,71,100.72,87.3,99.43,48.88,51.97,86.25,82.14,368.67,4.1,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2616.38,379.89,163.55,121.46,71.59,942.38,16.31,129.1,19.1,71,100.72,87.3,80.15,65.95,30.86,100.14,79.47,356.57,4.04,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2083.15,339.81,163.55,121.46,71.59,942.38,16.31,129.1,19.1,71,100.72,87.3,54.98,58.56,36.48,99.26,128.89,378.17,3.85,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,3055.67,481.12,163.55,121.46,71.59,942.38,16.31,90.8,22.2,74,100.72,87.3,71.73,49.71,54.39,97.05,94.05,366.93,3.99,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2778.26,397.78,163.55,121.46,71.59,942.38,16.31,90.8,22.2,74,100.72,87.3,63.15,47.22,47.47,60.91,79.71,298.46,4.03,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2423.98,340.21,163.55,121.46,71.59,942.38,16.31,90.8,22.2,74,100.72,87.3,83.39,61.13,54,66.06,90.04,354.62,4.28,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1952.08,263.33,163.55,121.46,71.59,942.38,16.31,90.8,22.2,74,100.72,87.3,74.93,52.15,41.29,57.93,90.18,316.48,4.23,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2979.77,418.93,163.55,121.46,71.59,942.38,16.31,141.2,23.9,71.4,100.72,87.3,101.9,53.17,39.81,62.67,136.12,393.67,4.26,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2688.01,343.47,163.55,121.46,71.59,942.38,16.31,141.2,23.9,71.4,100.72,87.3,47.37,45.79,27.68,115.43,96.96,333.23,4.07,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,2294.66,322.23,163.55,121.46,71.59,942.38,16.31,141.2,23.9,71.4,100.72,87.3,62.58,60.91,54.53,108.8,131.68,418.5,4.23,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1761.29,274.55,163.55,121.46,71.59,942.38,16.31,141.2,23.9,71.4,100.72,87.3,89.27,59.34,34.84,79.67,97.86,360.98,4.2,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,2839.58,379.63,163.55,121.46,71.59,942.38,16.31,138.8,24.5,71.8,100.72,87.3,95.94,44.39,38.62,72.89,111.46,363.3,4.29,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2885.81,392.7,163.55,121.46,71.59,942.38,16.31,138.8,24.5,71.8,100.72,87.3,104.93,48.12,45.45,114.61,88.33,401.44,4.14,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2361.82,305.4,163.55,121.46,71.59,942.38,16.31,138.8,24.5,71.8,100.72,87.3,72.17,46.78,25.48,54.01,89.47,287.91,4.24,source_calibrated_synthetic
2/5/2018,2018,2,6,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,1932.57,265.27,163.55,121.46,71.59,942.38,16.31,138.8,24.5,71.8,100.72,87.3,102.94,58.52,41.17,76.65,95.88,375.16,3.96,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3299.47,457.55,163.15,119.05,67.66,959.31,18.45,141.4,22.5,68.3,100.68,89.4,126.27,64.81,61.51,88.39,90.21,431.19,4.07,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,3031.78,384.77,163.15,119.05,67.66,959.31,18.45,141.4,22.5,68.3,100.68,89.4,81.9,47.02,63.61,61.45,87.7,341.68,4.04,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2731.24,323.48,163.15,119.05,67.66,959.31,18.45,141.4,22.5,68.3,100.68,89.4,84.22,43.83,39.2,119.09,135.35,421.69,4.5,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kandy,Central highland,900,LB,Lower/brown grade,2014.26,283.57,163.15,119.05,67.66,959.31,18.45,141.4,22.5,68.3,100.68,89.4,52.11,59.63,28.47,118.81,87.71,346.73,4.26,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3296.66,466.02,163.15,119.05,67.66,959.31,18.45,86.5,22.8,76.2,100.68,89.4,70.2,49.26,46.35,111.74,99.29,376.84,4.23,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,3101.51,384.12,163.15,119.05,67.66,959.31,18.45,86.5,22.8,76.2,100.68,89.4,77.81,64.5,41.99,98.82,77.26,360.38,4.34,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2653.33,373.36,163.15,119.05,67.66,959.31,18.45,86.5,22.8,76.2,100.68,89.4,89.96,61.35,56.38,70.15,87.8,365.64,3.9,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Matale,Central highland,650,LB,Lower/brown grade,1947.37,259.43,163.15,119.05,67.66,959.31,18.45,86.5,22.8,76.2,100.68,89.4,96.26,66.58,51.58,93.83,95.15,403.4,4.07,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3345.35,467.09,163.15,119.05,67.66,959.31,18.45,121.4,20.3,81,100.68,89.4,99.38,46.91,33.56,55.54,79.7,315.09,4,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,3137.34,473.07,163.15,119.05,67.66,959.31,18.45,121.4,20.3,81,100.68,89.4,81.66,46.48,39.18,60.6,127.27,355.19,3.97,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2627.37,341.22,163.15,119.05,67.66,959.31,18.45,121.4,20.3,81,100.68,89.4,90.19,48.78,58.84,100.78,90.83,389.42,4.05,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2113.82,291.49,163.15,119.05,67.66,959.31,18.45,121.4,20.3,81,100.68,89.4,119.22,60.05,30.75,57.9,132.76,400.68,4.14,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,2851.75,352.95,163.15,119.05,67.66,959.31,18.45,77.9,23,76.4,100.68,89.4,95.84,56.42,45.34,101.63,127.23,426.46,4.23,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2804.15,402.97,163.15,119.05,67.66,959.31,18.45,77.9,23,76.4,100.68,89.4,72.87,63.1,63.99,104.36,96.4,400.72,4.12,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2447.84,346.62,163.15,119.05,67.66,959.31,18.45,77.9,23,76.4,100.68,89.4,78.29,52.18,47.02,116.89,80.42,374.8,3.95,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1936.08,272.07,163.15,119.05,67.66,959.31,18.45,77.9,23,76.4,100.68,89.4,81.45,50.42,60.88,118.25,83.36,394.36,4.03,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,3172.26,423.95,163.15,119.05,67.66,959.31,18.45,169.3,24.4,82,100.68,89.4,74.7,51.37,46.13,119.37,104.41,395.98,4.26,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,2625.95,389.59,163.15,119.05,67.66,959.31,18.45,169.3,24.4,82,100.68,89.4,98.96,46.75,43.07,54.36,132.76,375.9,3.97,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,2259.3,259.46,163.15,119.05,67.66,959.31,18.45,169.3,24.4,82,100.68,89.4,80.92,61.13,63.74,119.31,72.09,397.19,4.43,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,1886.8,256.83,163.15,119.05,67.66,959.31,18.45,169.3,24.4,82,100.68,89.4,68.39,66.23,48.76,90.61,92.58,366.57,4.08,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,3020.94,385.92,163.15,119.05,67.66,959.31,18.45,167.4,24.4,73.1,100.68,89.4,105.51,61.31,52.1,60.62,90.83,370.37,4.33,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,2582.77,359.65,163.15,119.05,67.66,959.31,18.45,167.4,24.4,73.1,100.68,89.4,105.44,52.51,63.73,91.73,65.53,378.94,4.06,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,2290.16,304.94,163.15,119.05,67.66,959.31,18.45,167.4,24.4,73.1,100.68,89.4,89.19,66.76,59.32,111.94,112.86,440.07,4.3,source_calibrated_synthetic
2/12/2018,2018,2,7,1,post_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,2022.4,290.67,163.15,119.05,67.66,959.31,18.45,167.4,24.4,73.1,100.68,89.4,65.54,50.82,52.1,88.66,94.63,351.75,4.03,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,3307.82,464.45,161.78,124.15,66.29,968.01,16.71,118.4,21.5,69.3,105.23,88.7,100.97,46.69,41.65,86.09,86.96,362.36,4.13,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,3006.42,418.66,161.78,124.15,66.29,968.01,16.71,118.4,21.5,69.3,105.23,88.7,80.02,50.96,41.11,76.45,76.22,324.76,4.37,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,2432.37,298.17,161.78,124.15,66.29,968.01,16.71,118.4,21.5,69.3,105.23,88.7,83.16,47.35,56.49,70.2,82.73,339.93,4.1,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Kandy,Central highland,900,LB,Lower/brown grade,2139.63,291.87,161.78,124.15,66.29,968.01,16.71,118.4,21.5,69.3,105.23,88.7,70,56.38,37.99,57.88,69.81,292.06,4.07,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,3309.16,483.67,161.78,124.15,66.29,968.01,16.71,136.2,23.7,77.3,105.23,88.7,76.31,45.59,48.47,50.65,127.6,348.62,3.85,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,2909.23,396.24,161.78,124.15,66.29,968.01,16.71,136.2,23.7,77.3,105.23,88.7,58.44,56.66,49.23,100.81,79.62,344.76,4.24,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,2556.65,374.72,161.78,124.15,66.29,968.01,16.71,136.2,23.7,77.3,105.23,88.7,43.77,59.12,43.05,61.07,65.68,272.69,4.24,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Matale,Central highland,650,LB,Lower/brown grade,1917.63,262.91,161.78,124.15,66.29,968.01,16.71,136.2,23.7,77.3,105.23,88.7,70.24,44.85,30.74,88.37,105.19,339.39,4.08,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,3316.75,503.23,161.78,124.15,66.29,968.01,16.71,119.6,20.9,76.8,105.23,88.7,66.07,59.09,48.58,91.58,141.24,406.56,4.11,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,3017.27,433.01,161.78,124.15,66.29,968.01,16.71,119.6,20.9,76.8,105.23,88.7,64.32,46.26,39.35,69.83,81.93,301.69,4.03,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,2561.58,382.24,161.78,124.15,66.29,968.01,16.71,119.6,20.9,76.8,105.23,88.7,79.56,62.25,41.17,60.28,126.63,369.89,3.85,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,2238.64,319.83,161.78,124.15,66.29,968.01,16.71,119.6,20.9,76.8,105.23,88.7,78.81,51.36,43.29,88.44,87.7,349.6,4.15,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,3157.63,401.82,161.78,124.15,66.29,968.01,16.71,114.3,21.9,71,105.23,88.7,87.95,52.41,25.68,88.7,90.5,345.24,4.06,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,2657.65,380.18,161.78,124.15,66.29,968.01,16.71,114.3,21.9,71,105.23,88.7,91.88,44.74,37.19,81.52,75.68,331.01,4.16,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,2299.52,322.4,161.78,124.15,66.29,968.01,16.71,114.3,21.9,71,105.23,88.7,82.37,46.74,27.9,82.32,99.36,338.69,4.19,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,1847.85,249.4,161.78,124.15,66.29,968.01,16.71,114.3,21.9,71,105.23,88.7,76.72,46.78,40.68,88.09,91.27,343.54,4.26,source_calibrated_synthetic
2/19/2018,2018,2,8,1,post_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,2860.8,426.09,161.78,124.15,66.29,968.01,16.71,90.6,25.2,62.2,105.23,88.7,77.98,54.53,50.11,67.21,122.38,372.21,4.04,source_calibrated_synthetic
